fdc_id,description,Energy (Atwater Specific Factors) (KCAL),Protein (G),Total lipid (fat) (G),"Carbohydrate, by difference (G)","Fiber, total dietary (G)","Sugars, total including NLEA (G)",Leucine (G),"Fatty acids, total monounsaturated (G)","PUFA 18:2 n-6 c,c (LA) (G)","PUFA 18:3 n-3 c,c,c (ALA) (G)",PUFA 20:5 n-3 (EPA) (G),PUFA 22:6 n-3 (DHA) (G),"Fatty acids, total trans","Sugars, added","Fatty acids, total saturated (G)","Vitamin A, RAE (UG)","Vitamin C, total ascorbic acid (MG)",Vitamin D (D2 + D3) (UG),Vitamin E (alpha-tocopherol) (MG),Vitamin B-6 (MG),"Folate, DFE (UG)",Biotin (UG),"Magnesium, Mg (MG)","Zinc, Zn (MG)","Selenium, Se (UG)","Iron, Fe (MG)","Potassium, K (MG)",Niacin (MG),"Calcium, Ca (MG)","Copper, Cu (MG)","Iodine, I (UG)","Manganese, Mn (MG)","Molybdenum, Mo (UG)","Phosphorus, P (MG)",Thiamin (MG),Riboflavin (MG),Pantothenic acid (MG),Vitamin B-12 (UG),Sodium (mg),Added Sugars (g)
167851,"Pork, fresh, shoulder, blade, boston (steaks), separable lean and fat, cooked, broiled",258.095238,25.58,16.61,0,0,0,2.052,7.42,0,0,0,0,0,0,5.95,3,0.3,1.6,0.29,0.277,4,0,21,4.51,36.3,1.4,326,4.07,36,0.058,0,0.003,0,210,0.695,0.397,0.727,1.06,69,0
167852,"Pork, fresh, shoulder, blade, boston (roasts), separable lean only, cooked, roasted",231.190476,24.21,14.3,0,0,0,1.943,6.34,0,0,0,0,0,0,5.19,3,1,1,0.24,0.437,8,0,26,4.23,36.1,1.56,427,4.96,27,0.121,0,0.015,0,235,1.116,0.4,1.077,1.16,88,0
167853,"Pork, fresh, spareribs, separable lean and fat, raw",275.952381,15.47,23.4,0,0,0,1.318,8.542,3.146,0.081,0,0,0.222,0,7.529,0,0,2.3,0.37,0.574,0,0,16,2.5,22,0.91,242,4.662,15,0.08,0,0.01,0,141,0.319,0.251,0.625,0.38,81,0
167854,"Pork, fresh, spareribs, separable lean and fat, cooked, braised",395.47619,29.06,30.3,0,0,0,2.332,13.48,0,0,0,0,0,0,11.12,3,0,2.6,0.34,0.35,4,0,24,4.6,37.4,1.85,320,5.475,47,0.142,0,0.014,0,261,0.408,0.382,0.75,1.08,93,0
167855,"Pork, fresh, composite of trimmed retail cuts (leg, loin, and shoulder), separable lean only, cooked",199.761905,27.51,9.21,0,0,0,2.278,3.908,0.356,0.015,0,0,0.032,0,3.092,1,0.2,0.8,0.11,0.577,3,0,25,2.9,44.2,1,357,6.503,18,0.078,0,0.012,0,231,0.672,0.311,0.725,0.68,55,0
167856,"Pork, fresh, variety meats and by-products, chitterlings, cooked, simmered",233,12.49,20.32,0,0,0,0,7.073,0,0.033,0,0,0,0,9.52,0,0,0,0.23,0,1,0,9,1.85,27,1.47,14,0.087,25,0.046,0,0.089,0,66,0.014,0.046,0.087,0.42,18,0
167857,"Pork, fresh, variety meats and by-products, ears, frozen, raw",233.095238,22.45,15.1,0.6,0,0,1.167,6.86,0,0,0,0,0,0,5.39,0,0,0,0,0.02,0,0,7,0.19,4.3,2.4,55,0.78,21,0.006,0,0.012,0,41,0.08,0.11,0.068,0.07,191,0
167858,"Pork, fresh, variety meats and by-products, ears, frozen, cooked, simmered",165.47619,15.95,10.8,0.2,0,0,0.875,4.91,0,0,0,0,0,0,3.86,0,0,0,0,0.01,0,0,7,0.2,4.4,1.5,40,0.56,18,0.006,0,0.01,0,24,0.02,0.07,0.037,0.04,167,0
167859,"Pork, fresh, variety meats and by-products, feet, raw",212,23.16,12.59,0,0,0,0,6.289,0,0.043,0,0,0,0,3.57,0,0,0,0.02,0.053,10,0,6,0.76,23.3,0.58,63,1.13,70,0.07,0,0,0,75,0.026,0.106,0.303,0.52,132,0
167860,"Pork, fresh, variety meats and by-products, kidneys, cooked, braised",150.47619,25.4,4.7,0,0,0,2.28,1.55,0,0,0,0,0,0,1.51,78,10.6,0,0,0.46,41,0,18,4.15,311.5,5.29,143,5.785,13,0.683,0,0.149,0,240,0.396,1.586,2.873,7.79,80,0
167861,"Pork, fresh, variety meats and by-products, leaf fat, raw",853.809524,1.76,94.16,0,0,0,0.123,37.22,0,0,0,0,0,0,45.23,0,0,0,0,0.03,0,0,1,0.18,8,0.09,31,1.249,1,0.009,0,0.001,0,19,0.106,0.065,0,0.23,5,0
167862,"Pork, fresh, variety meats and by-products, liver, raw",133.571429,21.39,3.65,2.47,0,0,1.906,0.52,0,0,0,0.02,0,0,1.17,6502,25.3,0,0,0.69,212,0,18,5.76,52.7,23.3,273,15.301,9,0.677,0,0.344,0,288,0.283,3.005,6.65,26,87,0
167863,"Pork, fresh, variety meats and by-products, liver, cooked, braised",164.285714,26.02,4.4,3.76,0,0,2.319,0.63,0,0,0,0.03,0,0,1.41,5405,23.6,0,0,0.57,163,0,14,6.72,67.5,17.92,150,8.435,10,0.634,0,0.3,0,241,0.258,2.196,4.774,18.67,49,0
167864,"Pork, fresh, variety meats and by-products, lungs, raw",84.761905,14.08,2.72,0,0,0,1.093,0.61,0,0,0.01,0.01,0,0,0.96,0,12.3,0,0,0.1,3,0,14,2.03,17.8,18.9,303,3.345,7,0.083,0,0.017,0,196,0.085,0.43,0.9,2.75,153,0
167865,"Pork, fresh, variety meats and by-products, spleen, raw",99.52381,17.86,2.59,0,0,0,1.46,0.69,0,0,0,0,0,0,0.86,0,28.5,0,0,0.06,4,0,13,2.54,32.8,22.32,396,5.867,10,0.131,0,0.072,0,260,0.13,0.3,1.055,3.26,98,0
167866,"Pork, fresh, variety meats and by-products, spleen, cooked, braised",148.333333,28.2,3.2,0,0,0,2.306,0.86,0,0,0,0,0,0,1.06,0,11.6,0,0,0.06,4,0,15,3.54,49.6,22.23,227,5.938,13,0.133,0,0.045,0,283,0.139,0.258,0.892,2.76,107,0
167867,"Pork, fresh, variety meats and by-products, stomach, raw",158.333333,16.85,10.14,0,0,0,0,3.59,0,0.021,0,0,0.13,0,4.025,0,0,0,0.04,0.034,3,0,11,1.85,31.1,1.01,140,2.48,11,0.169,0,0.038,0,130,0.051,0.201,1.22,0.3,75,0
167868,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, pan-fried",222,26.38,12.14,0,0,0,2.115,5.744,0,0.032,0,0,0.025,0,2.557,3,0,0.6,0.22,0.501,0,0,21,3.03,38.7,0.88,335,8.628,46,0.105,0,0.012,0,237,0.506,0.353,1.212,0.72,88,0
167869,"Canadian bacon, unprepared",110,20.31,2.62,1.34,0,0.9,1.666,1.09,0.366,0.012,0.001,0.001,0.007,0,0.9,0,0,0.1,0.22,0.241,4,0,20,1.23,37.1,0.44,683,7.227,6,0.053,0,0.015,0,240,0.511,0.141,0.61,0.37,751,0
167870,"Pork, cured, feet, pickled",139.52381,11.63,10.02,0.01,0,0,0.512,5.677,0.638,0.028,0,0,0.065,0,2.945,11,0,0.4,0.21,0.007,1,0,11,0.2,15.8,0.31,13,0.22,32,0.037,0,0.022,0,87,0.006,0.015,0.262,0.21,946,0
167871,"Pork, cured, ham, boneless, extra lean (approximately 5% fat), roasted",144.52381,20.93,5.53,1.5,0,0,1.661,2.62,0,0,0,0,0,0,1.81,0,0,0.8,0.25,0.4,3,0,14,2.88,19.5,1.48,287,4.023,8,0.079,0,0.054,0,196,0.754,0.202,0.403,0.65,1203,0
167872,"Pork, cured, ham, boneless, regular (approximately 11% fat), roasted",177.380952,22.62,9.02,0,0,0,1.574,4.44,0,0,0,0,0,0,3.12,0,0,0.8,0.31,0.31,3,0,22,2.47,19.8,1.34,409,6.15,8,0.145,0,0.041,0,281,0.73,0.33,0.72,0.7,1500,0
167873,"Pork, cured, ham, patties, unheated",313.809524,12.78,28.19,1.69,0,0,1.01,13.26,0,0,0,0,0,0,10.13,0,0,0,0,0.16,3,0,10,1.57,15.8,1.05,239,3.014,8,0.07,0,0.023,0,149,0.46,0.154,0.302,1.08,1088,0
167874,"Pork, cured, ham, steak, boneless, extra lean, unheated",121.428571,19.56,4.25,0,0,0,1.552,1.96,0,0,0,0,0,0,1.44,0,32.3,0,0,0.37,4,0,19,2.02,15.5,1,325,5.08,4,0.08,0,0.037,0,260,0.8,0.2,0.62,0.79,1269,0
167875,"Pork, cured, ham, whole, separable lean and fat, unheated",245,18.49,18.52,0.06,0,0,1.455,8.7,0,0,0,0,0,0,6.62,0,34.9,0,0.27,0.41,1,0,15,1.76,15.3,0.71,310,4.463,7,0.071,0,0.028,0,201,0.777,0.189,0.467,0.74,1284,0
167876,"Pork, cured, ham, whole, separable lean only, unheated",146.428571,22.32,5.71,0.05,0,0,1.771,2.62,0,0,0,0,0,0,1.92,0,0,0.7,0.2,0.53,4,0,18,2.04,18.8,0.81,371,5.252,7,0.079,0,0.035,0,232,0.932,0.226,0.538,0.87,1516,0
167877,"Pork, cured, separable fat (from ham and arm picnic), unheated",576.904762,5.68,61.41,0.09,0,0,0.396,29.47,0,0,0,0,0,0,22.52,0,0,0.2,0,0.03,1,0,6,0.8,4.7,0.39,105,1.82,5,0.044,0,0.005,0,98,0.241,0.068,0.23,0.33,505,0
167878,"Pork, cured, separable fat (from ham and arm picnic), roasted",588.809524,7.64,61.86,0,0,0,0.534,29.69,0,0,0,0,0,0,22.69,0,0,0,0,0.03,2,0,9,1.31,11.7,0.61,164,2.228,8,0.069,0,0.007,0,160,0.287,0.091,0.293,0.42,624,0
167879,"Pork, cured, shoulder, arm picnic, separable lean and fat, roasted",279.047619,20.43,21.35,0,0,0,1.602,10.14,0,0,0,0,0,0,7.67,0,0,0.7,0.24,0.28,3,0,14,2.51,33.6,0.95,258,4.127,10,0.113,0,0.024,0,221,0.612,0.19,0.559,0.93,1072,0
167880,"Pork, cured, shoulder, arm picnic, separable lean only, roasted",169.285714,24.94,7.04,0,0,0,1.98,3.23,0,0,0,0,0,0,2.36,0,0,0.9,0.26,0.37,4,0,16,2.94,41.3,1.08,292,4.798,11,0.128,0,0.03,0,243,0.727,0.226,0.654,1.11,1231,0
167881,"Pork, fresh, variety meats and by-products, tail, cooked, simmered",394.52381,17,35.8,0,0,0,0.952,16.89,0,0,0,0,0,0,12.45,0,0,0,0,0.27,4,0,7,1.64,3.1,0.79,157,1.12,14,0.067,0,0.006,0,47,0.07,0.07,0.423,0.55,25,0
167882,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, pan-fried",194.52381,29.56,7.66,0,0,0,2.433,3.028,0,0.033,0,0,0.026,0,2.597,3,0,0.5,0.22,0.562,0,0,24,3.42,43.7,0.99,378,9.667,51,0.118,0,0.013,0,268,0.567,0.395,1.357,0.8,99,0
167883,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, pan-fried",211,28.84,9.73,0,0,0,2.374,5.759,0,0.033,0,0,0.025,0,2.563,3,0,0.5,0.26,0.548,0,0,21,3.03,38.7,0.88,335,9.432,45,0.105,0,0.012,0,237,0.553,0.385,1.324,0.79,88,0
167884,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, pan-fried",255.238095,25.02,16.56,0,0,0,2.008,9.466,1.342,0.1,0.001,0.001,0.119,0,4.266,5,0,0.7,0.2,0.476,0,0,20,2.88,36.7,0.84,318,8.311,48,0.105,0,0.011,0,226,0.485,0.335,1.166,0.72,85,0
167885,"Pork, cured, ham, extra lean and regular, canned, unheated",143.333333,17.97,7.46,0,0,0,1.397,3.57,0,0,0,0,0,0,2.45,0,0,0.6,0.19,0.46,6,0,16,1.84,22.1,0.9,334,4.585,6,0.078,0,0.024,0,207,0.879,0.23,0.458,0.8,1276,0
167886,"Pork, cured, ham, extra lean and regular, canned, roasted",166.428571,20.94,8.43,0.49,0,0,1.628,4.06,0,0,0,0,0,0,2.81,0,0,0.7,0.25,0.4,5,0,20,2.32,26.6,1.07,351,5.032,7,0.078,0,0.026,0,221,0.961,0.251,0.625,0.83,1068,0
167887,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, pan-fried",195.47619,29.36,7.86,0,0,0,2.417,3.491,1.104,0.043,0,0.001,0.044,0,3.058,4,0,0.6,0.22,0.558,0,0,25,2.26,40.5,0.82,376,10.523,12,0.095,0,0.01,0,283,0.635,0.229,1.359,0.82,86,0
167888,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, raw",215.238095,18.95,14.95,0,0,0,1.509,6.63,0,0,0,0,0,0,5.28,2,0.5,0,0,0.445,5,0,21,2.01,28.4,0.86,335,4.504,19,0.064,0,0.011,0,200,0.841,0.254,0.73,0.66,55,0
167889,"Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean and fat, raw",210.238095,19.9,14.01,0,0,0,1.584,6.25,0,0,0,0,0,0,4.86,0,0.3,1.4,0.29,0.417,6,0,20,1.57,32,0.71,384,4.638,5,0.054,0,0.009,0,193,0.779,0.247,0.703,0.5,42,0
167890,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, braised",254.047619,26.29,15.79,0,0,0,2.089,7.21,0,0,0,0,0,0,6.12,2,0.3,0,0,0.31,4,0,17,2.07,33.4,0.92,387,4.311,5,0.071,0,0.009,0,172,0.525,0.242,0.605,0.44,40,0
167891,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, broiled",259.047619,27.63,15.76,0,0,0,2.196,7.01,0,0,0,0,0,0,5.79,2,0.3,0,0,0.371,8,0,26,2.26,44,0.77,401,4.945,28,0.068,0,0.018,0,237,0.834,0.3,0.701,0.67,62,0
167892,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, pan-fried",271.904762,25.82,18.05,0,0,0,2.048,7.96,0,0,0,0,0,0,6.72,2,0,0.9,0.2,0.357,7,0,24,2.04,41.9,0.73,428,4.805,11,0.067,0,0.007,0,228,0.708,0.313,0.723,0.59,50,0
167893,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, pan-fried",223.095238,27.68,11.8,0,0,0,2.221,5.31,0,0,0,0,0,0,4.3,2,0.3,0.6,0.22,0.388,8,0,27,2.14,45.4,0.78,454,5.115,5,0.069,0,0.007,0,237,0.761,0.34,0.778,0.61,52,0
167894,"Pork, fresh, loin, center rib (roasts), boneless, separable lean only, cooked, roasted",213.095238,28.81,10.13,0,0,0,2.312,4.49,0,0,0,0,0,0,3.54,0,0.4,0.7,0,0.4,9,0,24,2.83,43.2,1,363,5.355,6,0.012,0,0.011,0,222,0.639,0.312,0.581,0.55,50,0
167895,"Pork, fresh, loin, country-style ribs, separable lean and fat, raw",189,19.34,11.82,0,0,0,1.648,2.762,0.862,0.04,0,0,0.067,0,2.37,2,0,0.7,0.23,0.539,0,0,21,2.78,32.3,0.85,318,3.082,22,0.078,0,0.011,0,193,0.375,0.253,1.609,1,63,0
167896,"Pork, fresh, loin, country-style ribs, separable lean and fat, cooked, braised",271.666667,26.49,17.71,0,0,0,2.257,7.654,1.82,0.084,0,0,0.153,0,6.302,2,0,1.3,0.12,0.472,0,0,23,4.23,46.3,1.34,288,5.548,34,0.101,0,0.01,0,202,0.461,0.283,1.363,0.96,58,0
167897,"Pork, fresh, loin, country-style ribs, separable lean and fat, bone-in, cooked, roasted",357.142857,21.75,29.46,0,0,0,1.747,12.825,0,0,0,0.002,0.048,0,10.689,2,0.3,1.8,0,0.419,4,0,22,2.2,34.5,1,322,4.196,25,0.057,0,0.003,0,214,0.82,0.329,0.726,0.76,52,0
167898,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, braised",171,28.41,5.47,0,0,0,2.338,2.246,0.163,0.007,0,0,0.008,0,1.87,2,0,0.4,0.18,0.523,0,0,25,2.01,45.5,0.71,411,7.76,11,0.083,0,0.014,0,291,0.656,0.265,0.985,0.62,56,0
167899,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, broiled",169.52381,28.19,5.53,0,0,0,2.32,2.106,0.699,0.022,0,0,0.019,0,1.785,2,0,0.7,0.26,0.584,0,0,27,2.15,45.3,0.87,420,8.654,11,0.085,0,0.015,0,292,0.653,0.29,1.295,0.75,65,0
167900,"Pork, fresh, loin, sirloin (roasts), boneless, separable lean and fat, cooked, roasted",192,29.62,7.32,0,0,0,2.438,3.068,1.039,0.037,0,0.001,0.04,0,2.528,2,0,0.6,0.2,0.533,0,0,27,2.2,44.7,0.66,398,8.055,13,0.109,0,0.017,0,304,0.705,0.327,1.616,0.93,66,0
167901,"Pork, fresh, loin, sirloin (chops or roasts), boneless, separable lean only, raw",120.238095,22.81,2.59,0,0,0,1.877,1.099,0.335,0.008,0,0,0.007,0,0.906,2,0,0.4,0.17,0.611,0,0,23,1.72,37.4,0.56,354,7.348,9,0.069,0,0.011,0,251,0.61,0.256,0.728,0.49,63,0
167902,"Pork, fresh, ground, raw",261.904762,16.88,21.19,0,0,0,1.354,9.44,0,0,0,0,0,0,7.87,2,0.7,0,0,0.383,5,0,19,2.2,24.6,0.88,287,4.338,14,0.045,0,0.01,0,175,0.732,0.235,0.668,0.7,56,0
167903,"Pork, fresh, ground, cooked",295.952381,25.69,20.77,0,0,0,2.061,9.25,0,0,0,0,0,0,7.72,2,0.7,0.5,0.21,0.391,6,0,24,3.21,35.4,1.29,362,4.206,22,0.044,0,0.011,0,226,0.706,0.22,0.52,0.54,73,0
167904,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, broiled",200.238095,29.86,8.11,0,0,0,2.389,3.34,0,0,0,0,0,0,2.93,2,1,0,0,0.515,6,0,35,2.89,47.7,1.39,444,5.054,5,0.067,0,0.012,0,290,0.968,0.378,0.899,0.98,64,0
167905,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, roasted",147,26.04,3.96,0,0,0,2.219,1.521,0.467,0.016,0,0,0.038,0,1.358,0,0,0.3,0.08,0.735,0,0,29,2.41,38,1.15,419,7.402,6,0.111,0,0.013,0,265,0.944,0.385,1.008,0.57,57,0
167906,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, cooked",235,26.07,13.66,0,0,0,2.164,5.758,0.648,0.029,0,0,0.058,0,4.703,2,0.1,0.9,0.12,0.561,2,0,24,2.56,41.8,0.93,345,6.368,20,0.07,0,0.006,0,222,0.679,0.293,0.727,0.68,55,0
167907,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, raw",143.333333,21.23,5.88,0,0,0,1.704,2.66,0,0,0,0,0,0,2.03,2,0.6,0,0,0.51,5,0,23,1.99,32.4,0.88,384,4.825,17,0.065,0,0.012,0,209,0.98,0.272,0.789,0.66,54,0
167908,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, cooked",210.238095,29.47,9.44,0,0,0,2.364,4.22,0,0,0,0,0,0,3.34,2,0.4,0,0,0.435,6,0,26,2.87,45.4,1.07,377,5.251,22,0.053,0,0.015,0,234,0.873,0.344,0.692,0.75,57,0
167909,"HORMEL, Cure 81 Ham",105.714286,18.43,3.59,0.21,0,0,0,1.75,0,0,0,0,0,0,1.17,0,1.6,0,0,0,0,0,20,2,0,0.8,319,0,4,0.1,0,0,0,0,0,0,0,0,1038,0
167910,"HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored",118.809524,18.2,3.07,4.63,0,3.33,0,1.26,0,0,0,0,0,0,1.05,0,2.7,0,0,0,0,0,22,1.5,0,1,536,0,7,0.1,0,0,0,0,0,0,0,0,413,0
167911,HORMEL Canadian Style Bacon,121.666667,16.88,4.94,1.87,0,1.43,0,2.49,0,0,0,0,0,0,1.83,0,1.4,0,0,0,0,0,19,1.8,0,0.9,279,0,6,0.1,0,0,0,0,0,0,0,0,1016,0
167912,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, pan-broiled",168.095238,28.95,5,0,0,0,2.288,2.406,0.561,0.019,0,0,0.03,0,1.797,0,0,0,0.23,0.489,1,0,28,2.02,37.7,0.63,517,10.323,10,0.063,0,0,0,320,0.631,0.188,0.786,0.52,209,0
167913,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, cooked, pan-broiled",190,28.35,7.66,0,0,0,2.223,3.5,0,0,0,0,0.087,0,2.725,2,0,0,0.24,0.476,1,0,28,1.98,35.5,0.63,512,10.192,10,0.062,0,0,0,317,0.616,0.184,0.79,0.55,205,0
167914,"Pork, cured, bacon, cooked, baked",548,35.73,43.27,1.35,0,0,2.782,19.065,4.088,0.21,0,0,0,0,14.187,11,0,0,0.32,0.309,2,0,30,3.36,59,1.49,539,10.623,10,0.182,0,0.022,0,506,0.348,0.251,1.033,1.16,2193,0
167915,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, heated, roasted",121,21.41,3.56,0.87,0,0.84,1.716,1.61,0.308,0.011,0,0,0.032,0,1.254,11,0,0,0.2,0.434,4,0,18,1.81,27.5,0.71,250,4.43,8,0.098,0,0.022,0,246,0.356,0.189,0.531,0.36,1150,0
167916,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, unheated",95,15.43,3.48,0.67,0,0.67,1.236,1.575,0.301,0.01,0,0,0.031,0,1.227,9,0,0,0.16,0.265,3,0,16,1.37,28.8,1.13,205,5.32,7,0.091,0,0.022,0,235,0.235,0.213,0.377,0.54,1170,0
167917,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, heated, roasted",128,20.92,4.43,1.2,0,0.91,1.676,1.911,0.505,0.015,0,0,0.028,0,1.402,11,0,0,0.28,0.348,1,0,18,3.09,26.2,1.56,241,5.073,9,0.122,0,0.022,0,216,0.257,0.192,0.544,0.6,1060,0
167918,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, heated, pan-broil",130.47619,22.04,4.3,1.48,0,1.48,1.766,1.989,0.556,0.02,0,0,0.035,0,1.439,12,0,0,0.26,0.461,2,0,20,2.29,30,1.12,289,5.436,11,0.118,0,0.022,0,260,0.384,0.182,0.726,0.58,1374,0
167919,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, heated, roasted",137,24.14,4.25,0.48,0,0.48,1.934,1.995,0.556,0.021,0,0,0.035,0,1.418,11,0,0,0.27,0.384,1,0,22,2.5,49.9,1.04,511,7.62,10,0.094,0,0.022,0,271,0.333,0.238,0.486,0.61,861,0
167920,"Pork, cured, ham with natural juices, shank, bone-in, separable lean only, heated, roasted",144.047619,24.95,4.97,0.34,0,0.34,1.999,2.38,0.478,0.016,0,0,0.036,0,1.564,11,0,0,0.29,0.381,3,0,21,3.06,48.7,1.2,458,7.793,7,0.173,0,0.022,0,255,0.291,0.198,0.557,0.69,820,0
167921,"Pillsbury Grands, Buttermilk Biscuits, refrigerated dough",293,6.16,11.34,42.41,1.5,4.6,0,0,0,0,0,0,0.88,0,4.07,0,0,0,0,0,0,0,0,0,0,2.34,0,0,23,0,0,0,0,0,0,0,0,0,1066,0
167922,"Heinz, Weight Watcher, Chocolate Eclair, frozen",241,4.4,6.9,40.3,2.1,16.8,0,2,0,0,0,0,0.2,0,1.4,0,0,0,0,0,0,0,0,0,0,0.7,0,0,48,0,0,0,0,0,0,0,0,0,300,0
167923,"Interstate Brands Corp, Wonder Hamburger Rolls",273,8.07,4.15,50.84,2.6,11.06,0,0.848,0,0,0,0,0,0,1.013,0,0,0,0,0,0,0,0,0,0,2.22,0,0,87,0,0,0,0,0,0,0,0,0,488,0
167924,"Nabisco, Nabisco Snackwell's Fat Free Devil's Food Cookie Cakes",303.809524,5,1.09,74.25,1.6,43.38,0,0.246,0,0,0,0,0,0,0.427,0,0.1,0,0,0.021,0,0,25,0.46,1.7,2.78,111,1.345,30,0.168,0,0,0,71,0.087,0.171,0.057,0.07,174,0
167925,"Crackers, cheese, sandwich-type with cheese filling",488.571429,8.92,24.41,58.76,1.9,12.33,0.638,14.307,0,0,0,0,0,0,4.81,11,2.6,0,1.99,0.114,128,0,28,0.57,10,2.13,295,3.478,89,0.242,0,0.497,0,288,0.508,0.457,0.855,0.8,878,0
167926,"Pancakes, plain, frozen, ready-to-heat, microwave (includes buttermilk)",239,5.88,4.73,43.33,2.5,7.06,0,2.453,0,0,0,0,0,0,0.855,216,0,0,0.38,0.278,86,0,16,0.44,7.4,1.64,122,3.345,72,0.035,0,0.141,0,350,0.363,0.335,0.177,0,566,0
167927,"Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)",383.095238,4.01,9.02,71.83,1.8,31,0.275,2.186,2.954,0.358,0,0,0.034,0,3.091,202,0,0,0.74,0.495,115,0,11,0.36,3.4,4.35,86,6.174,12,0.062,0,0.322,0,71,0.519,0.495,0.304,0.01,311,0
167928,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",409,4.7,11.03,72.7,1,28.99,0,6.55,0,0.073,0,0,0,0,2.637,467,0,0,0.9,0.465,76,0,12,0.38,5.1,3.92,81,5.25,11,0.068,0,0.332,0,76,0.365,0.415,0.34,0,354,0
167929,"Muffin, blueberry, commercially prepared, low-fat",254.047619,4.23,4.22,50.05,4.2,27.05,0.319,0.86,0,0,0.008,0.005,0,0,1.549,10,0.9,0.1,0.39,0.042,73,0,10,1.27,9.8,2,96,1.375,35,0.08,0,0.785,0,125,0.163,0.175,0.251,0.16,413,0
167930,"Pie crust, refrigerated, regular, baked",504.047619,3.41,28.69,58.52,1.4,0,0.22,11.815,0,0.148,0,0,0,0,11.087,0,0,0,0.05,0.02,47,0,9,0.22,4.5,1.15,83,1.285,12,0.051,0,0.209,0,52,0.14,0.037,0.295,0,472,0
167931,"Pie crust, deep dish, frozen, baked, made with enriched flour",521,6.1,31.84,52.47,2.3,0,0.422,16.459,0,0.13,0,0,0,0,8.862,0,0,0,1.39,0.04,144,0,17,0.52,5,2.47,103,2.867,23,0.089,0,0.533,0,77,0.263,0.13,0.403,0,393,0
167932,"Pie crust, refrigerated, regular, unbaked",443.809524,2.97,25.46,51.11,1.8,0,0.185,10.206,0,0.131,0,0,0,0,9.596,0,0,0,0.05,0.02,37,0,8,0.2,4,1.02,73,1.145,10,0.045,0,0.181,0,45,0.067,0.052,0.31,0,409,0
167933,"Crackers, whole-wheat, reduced fat",414.047619,11.34,7.59,75.52,10.9,1.22,0.779,1.609,3.146,0.392,0,0,0.096,0,1.067,0,0,0,1.08,0.197,30,0,120,2.99,14.1,3.56,373,5.225,39,0.447,0,2.285,0,364,0.185,0.022,0.902,0,745,0
167934,"Crackers, wheat, reduced fat",444,9.34,13.37,71.52,3.4,15.01,0.62,3.295,6.146,0.853,0.001,0,0.201,0,2.112,0,0,0,1.18,0.15,197,0,47,1.74,10.4,5.02,210,5.123,80,0.223,0,2.127,0,258,0.625,0.27,0.51,0.14,776,0
167935,"Bread, pan dulce, sweet yeast bread",367,9.42,11.58,56.38,2.3,12.5,0,3.499,1.21,0.066,0,0,1.103,0,2.183,5,1.2,0,0.29,0.057,155,0,24,0.84,26.2,2.87,103,3.463,86,0.121,0,0.46,0,94,0.377,0.23,0.59,0.11,228,0
167936,"Keikitos (muffins), Latino bakery item",465.238095,6.81,25.24,53.16,1.2,25.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.52,15.3,2.53,90,0,63,0.072,0,0.207,0,255,0,0,0,0,515,0
167937,"Cake, pound, Bimbo Bakeries USA, Panque Casero, home baked style",418,6.62,21.7,48.94,1,28.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,13,0.59,17,1.51,101,0.62,52,0.056,0,0.193,0,119,0.08,0.15,0,0,357,0
